"Plot_id","Forest_Type","Binomial","Genus","Species","Family","Dbh_cm","H_m","N","E","Mean_temperature","Mean_precipation"
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",18,12.19512195,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",16,10.06097561,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",11.5,10.06097561,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",14,8.536585366,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Phyllanthus emblica","Phyllanthus","emblica","Phyllanthaceae",15,11.58536585,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",15,8.536585366,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",14,8.536585366,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",12,8.536585366,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",14,9.146341463,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",12,8.536585366,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",13,8.536585366,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",19,12.19512195,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",12,8.536585366,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",10,8.536585366,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",11.5,9.756097561,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",9,9.146341463,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Bombax insigne","Bombax","insigne","Malvaceae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Bombax insigne","Bombax","insigne","Malvaceae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Bombax insigne","Bombax","insigne","Malvaceae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Bombax insigne","Bombax","insigne","Malvaceae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Albizzia lucida","Albizzia","lucida","Fabaceae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Albizzia lucida","Albizzia","lucida","Fabaceae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
1,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",NA,NA,18.9021636860366,95.9073288378703,24.8955674656998,1247.08221561921
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",55,27.43902439,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",54.5,32.01219512,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Dalbergia ovata","Dalbergia","ovata","Leguminosae",22,14.63414634,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",31.5,16.76829268,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Adina cordifolia","Adina","cordifolia","Rubiaceae",60,33.53658537,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Xylia xylocarpa","Xylia","xylocarpa","Leguminosae",88.5,33.53658537,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Chisocheton paniculatus","Chisocheton","paniculatus","Meliaceae",35,30.48780488,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Bombax insigne","Bombax","insigne","Malvaceae",30.5,17.98780488,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",33,30.48780488,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",54,32.01219512,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",31,28.96341463,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Mucuna monosperma","Mucuna","monosperma","Fabaceae",48,36.58536585,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Xylia xylocarpa","Xylia","xylocarpa","Leguminosae",90,36.58536585,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",37.5,25.91463415,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Millettia ovalifolia","Millettia","ovalifolia","Fabaceae",42,27.43902439,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Xylia xylocarpa","Xylia","xylocarpa","Leguminosae",23,13.7195122,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Chisocheton paniculatus","Chisocheton","paniculatus","Meliaceae",37,20.73170732,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",41,20.12195122,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",57,36.58536585,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",29.5,19.81707317,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",21,13.1097561,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",34,25.91463415,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",40.5,26.2195122,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",64.5,33.53658537,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",45,26.82926829,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",53,20.42682927,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",79,39.63414634,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",72,26.52439024,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Dalbergia ovata","Dalbergia","ovata","Leguminosae",20,12.80487805,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",43,25.91463415,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Hyptianthera stricta","Hyptianthera","stricta","Rubiaceae",32.5,20.42682927,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",73,33.53658537,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Mucuna monosperma","Mucuna","monosperma","Fabaceae",48,26.82926829,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
2,"Moist_Mixed_Deciduous_Forest","Grewia multiflora","Grewia","multiflora","Malvaceae",13,10.06097561,18.9017013384475,95.9062963666986,24.8536454653539,1243.23767362678
3,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",60,26.52439024,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Dalbergia cultrata","Dalbergia","cultrata","Leguminosae",30,15.24390244,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",59,30.48780488,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",50,32.01219512,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",30,14.32926829,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",41,32.31707317,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",71,34.45121951,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Stereospermum colais","Stereospermum","colais","Bignoniaceae",32,9.756097561,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",48,35.97560976,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",23,10.97560976,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Anogeissus acuminata","Anogeissus","acuminata","Combretaceae",61,36.58536585,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Bombax insigne","Bombax","insigne","Malvaceae",25,15.24390244,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Millettia ovalifolia","Millettia","ovalifolia","Fabaceae",51,19.20731707,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Markhamia stipulata","Markhamia","stipulata","Bignoniaceae",39,22.86585366,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",49,19.81707317,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Derris robusta","Derris","robusta","Fabaceae",30,16.76829268,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Erythrina suberosa","Erythrina","suberosa","Leguminosae",21,13.7195122,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",22,14.32926829,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",62,32.01219512,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",38,15.54878049,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Millettia ovalifolia","Millettia","ovalifolia","Fabaceae",48,21.95121951,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Dalbergia ovata","Dalbergia","ovata","Leguminosae",33,19.20731707,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Dalbergia ovata","Dalbergia","ovata","Leguminosae",39,18.90243902,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",64,24.3902439,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",36,16.15853659,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",64,35.06097561,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",38,9.756097561,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",52,24.3902439,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",42,25.6097561,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Garuga pinnata","Garuga","pinnata","Burseraceae",60,25,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",35,22.86585366,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",45,23.47560976,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Garuga pinnata","Garuga","pinnata","Burseraceae",17,13.7195122,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Lithocarpus fenestrata","Lithocarpus","fenestrata","Fagaceae",18,9.146341463,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Dalbergia cultrata","Dalbergia","cultrata","Leguminosae",NA,NA,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Dalbergia ovata","Dalbergia","ovata","Leguminosae",NA,NA,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Dalbergia ovata","Dalbergia","ovata","Leguminosae",NA,NA,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Xylia xylocarpa","Xylia","xylocarpa","Leguminosae",NA,NA,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Bridelia retusa","Bridelia","retusa","Phyllanthaceae",NA,NA,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Millettia peguensis","Millettia","peguensis","Leguminosae",NA,NA,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",NA,NA,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
3,"Moist_Mixed_Deciduous_Forest","Garuga pinnata","Garuga","pinnata","Burseraceae",NA,NA,18.8944749678813,95.9134374116641,24.9363588767571,1259.22907023551
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",58,33.53658537,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",68,32.01219512,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Millettia ovalifolia","Millettia","ovalifolia","Fabaceae",47,24.3902439,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",53,24.3902439,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Chisocheton paniculatus","Chisocheton","paniculatus","Meliaceae",36,16.46341463,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Dalbergia ovata","Dalbergia","ovata","Leguminosae",27,15.24390244,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",63,26.82926829,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Chukrasia tabularis","Chukrasia","tabularis","Meliaceae",30,18.29268293,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",64,26.82926829,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Xylia xylocarpa","Xylia","xylocarpa","Leguminosae",37,19.20731707,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",58,29.87804878,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",54,31.40243902,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Dalbergia cultrata","Dalbergia","cultrata","Leguminosae",45,25,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",37,25.91463415,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Chisocheton paniculatus","Chisocheton","paniculatus","Meliaceae",45,23.7804878,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Anogeissus acuminata","Anogeissus","acuminata","Combretaceae",23,15.54878049,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Pentace griffithii","Pentace","griffithii","Tiliaceae",20,12.80487805,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Lannea coromandelica","Lannea","coromandelica","Anacardiaceae",54,23.17073171,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Spondias pinnata","Spondias","pinnata","Anacardiaceae",37,19.20731707,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",70,26.82926829,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",32,18.90243902,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",63,29.26829268,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Anogeissus acuminata","Anogeissus","acuminata","Combretaceae",23,25.30487805,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Anogeissus acuminata","Anogeissus","acuminata","Combretaceae",26,25.6097561,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Mitragyna rotundifolia","Mitragyna","rotundifolia","Rubiaceae",42,26.52439024,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Millettia ovalifolia","Millettia","ovalifolia","Fabaceae",41,22.25609756,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",63,24.3902439,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",63,29.87804878,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Bombax insigne","Bombax","insigne","Malvaceae",67,25.30487805,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Mitragyna rotundifolia","Mitragyna","rotundifolia","Rubiaceae",35,18.59756098,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Alangium begoniifolia","Alangium","begoniifolia","Alangiaceae",27,22.86585366,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Derris robusta","Derris","robusta","Fabaceae",37,23.17073171,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Pentace griffithii","Pentace","griffithii","Tiliaceae",48,18.90243902,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Chukrasia tabularis","Chukrasia","tabularis","Meliaceae",NA,NA,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",NA,NA,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
4,"Moist_Mixed_Deciduous_Forest","Bombax insigne","Bombax","insigne","Malvaceae",NA,NA,18.8948733509655,95.9127898109505,24.9259760820371,1257.49306815782
5,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",46,18.90243902,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",52,20.42682927,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",36,18.29268293,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",43,22.25609756,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",48,21.34146341,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",29,14.02439024,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",26,14.32926829,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",48,23.7804878,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Dalbergia cultrata","Dalbergia","cultrata","Leguminosae",26,11.58536585,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Lithocarpus fenestrata","Lithocarpus","fenestrata","Fagaceae",25,19.20731707,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Dalbergia ovata","Dalbergia","ovata","Leguminosae",30,10.67073171,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",61,21.03658537,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",32,18.29268293,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Tectona grandis","Tectona","grandis","Lamiaceae",46,17.68292683,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",30,15.54878049,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",47,21.95121951,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Lagerstroemia speciosa","Lagerstroemia","speciosa","Lythraceae",28,11.58536585,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
5,"Moist_Mixed_Deciduous_Forest","Terminalia alata","Terminalia","alata","Combretaceae",39,21.95121951,18.8859852733522,95.9199488969846,24.9882638555959,1274.46300007073
